STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-279 	 138 	 -1491 	171.325 	 -13.02 	 1.925 	
-399 	 89 	 -1473 	168.875 	 -4.025 	 0.42 	
-474 	 31 	 -1461 	167.755 	 2.135 	 0.525 	
-513 	 -1 	 -1439 	169.68 	 4.83 	 -0.455 	
-536 	 -81 	 -1353 	172.725 	 5.18 	 -3.395 	
-568 	 -156 	 -1265 	176.645 	 3.745 	 -6.475 	
-544 	 -198 	 -1220 	182.455 	 -0.175 	 -2.66 	
-475 	 -230 	 -1180 	188.79 	 -5.25 	 9.66 	
-377 	 -298 	 -1099 	194.95 	 -10.815 	 19.46 	
-244 	 -439 	 -1044 	198.905 	 -16.275 	 16.415 	
-173 	 -434 	 -992 	203.14 	 -19.985 	 3.57 	
-143 	 -432 	 -924 	205.345 	 -23.275 	 -6.405 	
-119 	 -441 	 -878 	205.905 	 -26.565 	 -6.335 	
-114 	 -421 	 -830 	205.275 	 -29.855 	 0.245 	
-105 	 -390 	 -799 	202.79 	 -33.46 	 6.93 	
-115 	 -347 	 -768 	198.625 	 -36.75 	 11.095 	
-118 	 -288 	 -718 	192.71 	 -40.355 	 14.42 	
-175 	 -318 	 -699 	184.59 	 -43.68 	 21 	
-193 	 -262 	 -712 	176.26 	 -47.6 	 28.175 	
-194 	 -337 	 -696 	166.915 	 -51.135 	 27.825 	
-173 	 -446 	 -683 	156.87 	 -53.97 	 15.995 	
-182 	 -485 	 -675 	147.875 	 -55.72 	 -2.135 	
-210 	 -496 	 -665 	140.07 	 -57.54 	 -16.94 	
-245 	 -512 	 -635 	133.385 	 -59.185 	 -22.435 	
-256 	 -518 	 -586 	127.505 	 -61.53 	 -19.565 	
-250 	 -551 	 -567 	122.36 	 -64.015 	 -11.69 	
-245 	 -569 	 -559 	117.845 	 -66.15 	 -1.68 	
-236 	 -609 	 -562 	113.75 	 -68.25 	 6.545 	
-225 	 -635 	 -556 	110.215 	 -69.545 	 8.155 	
-222 	 -695 	 -536 	106.82 	 -69.965 	 2.415 	
-216 	 -790 	 -500 	104.58 	 -69.965 	 -8.015 	
